Albania_EN_Podgorie_(low_res)_(n=1),0.124067,0.19092,0.001131,-0.099484,0.058472,-0.038208,0.00752,-0.009923,0.041927,0.093487,0.006496,0.02218,-0.040584,-0.006744,-0.046145,-0.033147,-0.007041,-0.010135,0.006034,-0.023011,-0.023708,0.002102,-0.008997,-0.009158,-0.001676
Albania_Late_Medieval_Barc_(n=1),0.12862,0.145221,0.01961,-0.01292,0.012925,-0.007809,-0.00141,-0.006461,0.002863,0.025878,-0.000325,0.006145,-0.022002,-0.004266,-0.012486,-0.009546,0.003912,0.003421,0.008045,-0.013131,-0.010107,0.006059,-0.004437,-0.000602,-0.004191
Albania_LBA-LIA_Cinamak_(n=1),0.125205,0.152329,0.025644,-0.010336,0.019388,0.001116,-0.008695,0.003461,0.006136,0.025878,0.007145,0.010641,-0.018583,-0.00234,-0.011536,-0.006099,0.008605,0.00038,0.009679,-0.004877,-0.010981,-0.006183,-0.001479,0.012411,0.003113
Albania_LIA_Cinamak_(n=4),0.1232135,0.1566455,0.030924,-0.01267775,0.0323135,-0.0073905,0.003995,-0.00340375,-0.00153375,0.02523975,0.00263875,0.006894,-0.0180995,-0.0067435,-0.009093,-0.00245275,0.0149615,0.002407,0.00282825,-0.01006725,-0.005116,0.0024115,-0.005084,0.009911,-0.00793325
Albania_LIA-Roman_Republic_Cinamak_(n=1),0.124067,0.144205,0.018102,-0.019703,0.025851,-0.003347,0.002115,0.008077,0.000205,0.022233,-0.000974,0.005095,-0.017096,-0.017753,-0.013301,-0.003447,0.00665,-0.003294,0.010182,-0.013006,-0.000125,0.005441,-0.007148,-0.001687,-0.004431
Albania_LNCA_(n=2),0.124067,0.1848265,0.0041485,-0.101745,0.045239,-0.047272,-0.0034075,-0.003,0.037837,0.0807305,0.00885,0.0114645,-0.0235625,0.000826,-0.0399695,-0.017303,0.007823,0.00057,0.0088615,-0.0184465,-0.0104815,0.0059355,-0.0032045,-0.0006625,-0.0079035
Albania_MBA_(n=1),0.124067,0.144205,0.017725,0.000323,0.03416,-0.019801,0.00564,-0.012461,0.011658,0.034078,0.003248,0.004346,-0.005352,-0.022432,-0.008822,0.004243,0.026989,-0.007475,0.001885,0.006128,-0.000873,0.006059,0.007765,0.010724,0.008143
Albania_MLBA-LIA_Cinamak_(n=1),0.125205,0.149283,0.034318,-0.00646,0.029544,-0.005857,-0.001175,0.004846,-0.00225,0.019681,0.001461,0.002698,-0.020069,-0.006468,-0.003122,0.002121,0.001825,0.003167,0.002011,-0.002501,-0.007861,0.003462,0.005423,-0.004217,-0.005269
Algeria_N_(n=1),-0.114961,0.096475,0.003017,-0.055879,0.031083,-0.048248,-0.048177,-0.000923,0.124555,0.009294,0.00747,-0.02203,0.052923,-0.037158,0.058631,-0.020154,-0.001173,-0.045355,-0.110991,0.030014,-0.028575,-0.092616,0.056817,-0.021931,0.010538
Algeria_Roman_Empire_Sitifis_(North_African_Profile)_(contaminated)_(n=1),-0.029594,0.144205,0.003017,-0.073321,0.0397,-0.05773,-0.020211,0.007615,0.067493,0.030798,-0.002598,-0.0003,0.014866,-0.010872,0.008279,-0.022673,0.002738,-0.015076,-0.040349,0.004877,-0.010981,-0.028935,0.010106,-0.019882,0.003113
Algeria_Roman_Empire_Sitifis_(North_African-Mixed_Profile)_(n=1),0.078538,0.152329,-0.019987,-0.056525,0.013233,-0.022032,0.007285,-0.001154,0.020861,0.030251,-0.002923,0.002997,-0.008474,0.000138,0.001764,-0.006762,0.005476,-0.00228,-0.001257,0.004377,-0.006738,-0.0115,0.012818,0.001928,0.00491
Algeria_Roman_Empire-Late_Antiquity_Sitifis_(East_Med-Anatolian_Profile)_(n=1),0.099026,0.149283,-0.035826,-0.045543,0.000615,-0.01757,-0.001645,-0.002769,-0.006749,0.010023,0.005359,0.001499,-0.000892,-0.003165,-0.008415,0.001989,0.003912,0.002407,0.003394,-0.013882,-0.005366,-0.005441,-0.010846,-0.004458,0.002515
Altai_Early_Medieval_Kytmanovo_(n=1),0.068294,-0.228494,0.059585,0.017119,-0.060319,-0.00753,0.009165,0.009923,-0.016157,-0.014579,-0.011367,-0.01079,0.004311,-0.025185,0.007465,0.011933,-0.003781,-0.002914,-0.004022,0.008379,-0.046169,0.01286,-0.005669,-0.019641,-0.020238
Altai_EBA_Afanasievo_(n=5),0.1197418,0.0873356,0.0419358,0.1110482,-0.0306518,0.0459054,0.003713,-0.0018462,-0.055876,-0.0774502,0.0039298,-0.0033568,0.0014568,-0.0165422,0.0343918,0.0073452,-0.012178,-0.0008868,-0.0032176,0.0054274,-0.0037934,0.0004946,0.0072468,0.0201956,-0.00103
Altai_Eneolithic_Bol'shoy_Mys_Kostenkova_Izbushka_(n=1),0.061464,-0.238649,0.090509,0.09367,-0.088632,0.000279,-0.038542,-0.038306,-0.003681,-0.040092,0.017376,-0.004046,0.013082,-0.043351,0.010993,0.009414,-0.008345,-0.006208,0.007165,0.001251,-0.037434,0.016817,0.011092,0.00494,-0.012454
Altai_MLBA_Andronovo_Kytmanovo_(n=2),0.123498,0.105615,0.049591,0.0822035,0.0064625,0.031236,0.0041125,0.0020765,-0.017282,-0.0309805,-0.005846,-0.001274,0.0014865,-0.0213315,0.026262,0.006762,-0.017928,0.0006965,0.001634,-0.0012505,-0.007362,0.0051315,-0.0059775,0.008435,0
Altai_MLBA_Andronovo_Kytmanovo_o_(n=1),0.095611,-0.004062,0.074293,0.105299,-0.030775,0.039045,-0.026086,-0.00923,-0.013499,-0.040092,0.008119,-0.006444,0.007433,-0.033718,0.020629,0.001326,-0.01356,-0.004561,-0.001383,0.004377,-0.009733,0.015086,0.008874,0.00241,-0.007424
Altai_N_Chumysh-Perekat_(n=5),0.0710256,-0.2234164,0.0884726,0.1158932,-0.0919556,0.0069724,-0.040375,-0.0488286,-0.0212296,-0.0537598,0.018707,-0.0064444,0.0169474,-0.0502598,0.0103688,0.004508,-0.0104568,0.00038,0.0062346,0.0055028,-0.0344892,0.0094224,0.0186102,0.0009158,-0.010466
Altai_N_Firsovo_(n=9),0.066143889,-0.22070844,0.087701556,0.11958278,-0.094342333,0.0024171111,-0.044939222,-0.051818333,-0.020384222,-0.053131889,0.016293,-0.0087922222,0.017509,-0.052541111,0.0075097778,0.0093991111,-0.0071711111,0.00014077778,0.0056564444,0.0051274444,-0.039319444,0.011485889,0.015638556,0.0037218889,-0.0073712222
Altai_N_Kuznetsk-Altai_Ust-Isha_(n=1),0.061464,-0.232556,0.084475,0.082688,-0.078168,-0.008646,-0.034077,-0.028153,-0.015339,-0.034989,0.017538,-0.012439,0.012933,-0.046929,0.005022,-0.000265,-0.003781,-0.003547,0.006536,0.018009,-0.027576,0.009398,0.016515,-0.004097,-0.010179
Altai_N_Nizhnetytkesken_(n=1),0.056912,-0.298566,0.092017,0.064277,-0.086478,-0.009482,-0.018566,-0.019845,-0.008181,-0.019317,0.00406,-0.0003,0.006541,-0.034406,-0.0038,-0.00305,-0.004955,0.00152,0.005782,0.013757,-0.032568,0.011623,0.004683,-0.001446,-0.000718
Altai_N_Novoaltaysk-Razvilka_(n=1),0.066017,-0.215292,0.086361,0.101422,-0.089247,0.002789,-0.035487,-0.046383,-0.012885,-0.045559,0.008607,-0.002548,0.021407,-0.052021,0.014251,0.017104,0.000782,-0.000127,0.005656,0.012381,-0.035937,0.01051,0.017501,0.001446,-0.006347
Altai_N_Tuzovskie_Bugry_(n=2),0.059757,-0.2193545,0.083155,0.096254,-0.0846315,0.0002785,-0.0340765,-0.042229,-0.015135,-0.042734,0.0060895,-0.006744,0.008771,-0.0461035,0.012283,0.008751,-0.007497,-0.006778,-0.0019485,0.003189,-0.0351255,0.0110055,0.015714,0.00006,-0.000479
Altai_N_Ust-Isha_(n=1),0.061464,-0.2681,0.089378,0.085272,-0.08894,-0.00251,-0.029611,-0.031845,-0.006954,-0.032802,-0.003735,-0.001349,0.013231,-0.049407,0.0076,0.002917,-0.003912,-0.003041,0.003142,0.005002,-0.033067,0.007048,0.009737,0.002771,-0.010777
Altai_N-Eneolithic_Bol'shoy_Mys_Itkul_(n=2),0.0694325,-0.2163075,0.0944685,0.099969,-0.1009415,0.006972,-0.034194,-0.0414215,-0.0176915,-0.0419145,0.0032475,-0.007793,0.0173185,-0.0542235,0.003868,0.0046405,-0.0033245,-0.0119085,-0.0051535,0.0018135,-0.033379,0.0076045,0.0071485,0.013797,-0.025327
Altai_UP_Denisova_(n=1),0.07057,-0.011171,0.050157,0.206398,-0.08894,0.059125,-0.062043,-0.06692,-0.029656,-0.078362,0.041734,-0.010191,0.020664,-0.052572,0.025244,0.026916,-0.019949,-0.007348,-0.002011,-0.004627,-0.031445,0.008779,0.018241,0.003494,-0.010059
Amur_IA_Oktyabr'skoe_(n=1),0.025041,-0.451911,0.081081,-0.056525,-0.063704,-0.042112,0.017156,0.020307,0.011249,0.024966,-0.043195,-0.003147,-0.002973,0.011423,0.003257,0.001061,0.002086,0.003421,0.01345,0.023386,-0.012478,-0.029429,-0.02847,0.009278,-0.016885
Anatolia_Achaemenid-Hellenistic_Halicarnassus_(Levantine_Profile)_(n=1),0.066017,0.150298,-0.061471,-0.090763,-0.014772,-0.044344,-0.00282,0.000231,0.020043,0.009476,0.00747,-0.012739,0.027502,-0.006055,-0.007193,0.007823,-0.006128,-0.002027,-0.001131,0.005378,0.005615,0.004328,-0.00949,-0.001084,0.001916
Anatolia_Archaic-Achaemenid_Degirmendere_(Anatolian_BA_Profile)_(n=12),0.11221067,0.15850725,-0.0311125,-0.070198667,0.0053598333,-0.025890333,0.00146875,-0.00663425,-0.0052323333,0.032620333,0.0025576667,0.0079055,-0.016303167,-0.00153675,-0.017462583,0.0026738333,0.020187667,0.00092908333,0.0062743333,-0.00394975,-0.0062805833,0.00351375,-0.00082175,0.00061258333,-0.00098783333
Anatolia_CA_Kuriki_Hoyuk_(low_res)_(n=1),0.09675,0.136081,-0.057699,-0.090117,-0.021235,-0.025379,0.001645,-0.001154,-0.001841,0.02606,0.006983,-0.018583,0.013974,-0.009496,-0.019137,0.004243,0.003651,-0.013556,0.022626,-0.008379,-0.005366,-0.005317,-0.003821,-0.006507,-0.029937
Anatolia_Classical-Achaemenid_Halicarnassus_(Anatolian_BA_Profile)_(low_res)_(n=1),0.08992,0.157407,-0.02489,-0.084626,-0.008925,-0.023985,0.00564,-0.017999,-0.02577,0.039727,-0.002273,0,-0.012636,0.011698,-0.010993,-0.003978,0.005607,-0.035473,-0.000503,0.003252,0.002246,0.000989,-0.009244,-0.005784,-0.002155
Anatolia_Early_Medieval_(Byzantine)_Ilipinar_(Anatolian_BA_Profile)_(n=1),0.117238,0.145221,-0.02489,-0.076874,0.000923,-0.022032,0.00564,-0.011999,-0.003477,0.027518,0.020136,0.009591,-0.013379,0.002477,-0.021037,-0.017237,-0.002477,0.008235,0.00264,-0.015007,0.001497,0.018053,-0.012941,-0.002892,0.003353
Anatolia_Early_Medieval_(Byzantine)_Ilipinar_(Balto-Slavic_Profile)_(n=1),0.130897,0.133034,0.065242,0.037791,0.043085,0.008646,0.008225,0.019615,-0.005931,-0.016401,0.00065,-0.007343,0.008771,0.019955,-0.008143,0.003447,0.009257,-0.004434,-0.004651,-0.002626,-0.007736,-0.005193,0.011216,-0.007712,-0.007664
Anatolia_Early_Medieval_(Byzantine)_Nicaea_(Anatolian_BA_Profile)_(n=1),0.121791,0.155376,-0.030924,-0.07106,0.007078,-0.027052,-0.003055,-0.002308,-0.001841,0.029158,0.014777,0.013638,-0.02334,0.001651,-0.022937,-0.005304,0.008345,0.004181,0.005908,-0.008004,-0.006613,0.007543,-0.003328,-0.000361,-0.006945
Anatolia_Early_Medieval_(Byzantine)_Nicaea_(East_Med-Anatolian_Profile)_(n=5),0.1126848,0.1549698,-0.0334886,-0.0680884,0.0037544,-0.026885,0.000705,-0.0085842,-0.005522,0.0216494,0.0031186,0.0028776,-0.0087116,0.0036056,-0.0169922,-0.0134712,-0.001695,0.0020272,0.0061842,-0.0070282,-0.0064886,0.0069738,-0.0020458,-0.0001686,-0.0024908
Anatolia_Early_Medieval_(Byzantine)_Samantas_(East_Med_Profile)_(n=4),0.105571,0.15055225,-0.02545575,-0.05628275,0.0043085,-0.02217175,-0.0017625,-0.00490375,-0.00132925,0.01995475,0.00543975,0.0020605,-0.00393925,0.00289025,-0.01323275,-0.0057345,0.006943,0.00101375,0.004148,-0.00647175,-0.00430475,-0.00068025,-0.00064725,-0.00247,-0.0049995
Anatolia_Early_Medieval_(Byzantine)_Samantas_(East_Med-Anatolian_Profile)_(n=3),0.10244067,0.15097533,-0.040100667,-0.070629333,0.001026,-0.027796333,-0.00282,-0.008692,-0.0044313333,0.019864,0.002165,0.002148,-0.006739,0.0023856667,-0.013934,0.010563,0.017732333,-0.00080266667,0.005866,-0.0048356667,-0.0033273333,-0.0022256667,-0.00020566667,-0.0064666667,-0.0014373333
Anatolia_Early_Medieval_(Byzantine)_Zeytinliada_(Balkan/Western_Anatolian_Greek_Profile)_(n=2),0.108132,0.142682,-0.0015085,-0.030685,0.016311,-0.01004,0.006815,-0.000577,-0.0064425,0.0088385,0.004953,0.0016485,-0.0018585,0.006124,-0.0082115,-0.009745,-0.01017,0.0007605,0.0056565,-0.0052525,-0.003182,-0.006121,0.0027115,0.0010845,-0.006347
Anatolia_Early_Medieval_(Byzantine)_Zeytinliada_(East_Med_Profile)_(n=2),0.1149615,0.1436975,-0.014331,-0.0408595,0.0080015,-0.0132475,0.003995,-0.0002305,-0.0087945,0.010296,0.001218,0.001199,-0.0046085,0.0040595,-0.007329,-0.007624,0.0008475,0.009248,0.006159,-0.0075035,0.0010605,-0.0009895,-0.004868,-0.0050605,0.002455
Anatolia_Early_Modern_Capalibag_(Turkic_Profile)_(n=1),0.083091,-0.028435,-0.001131,-0.030362,-0.03139,-0.01255,0.00564,0.006923,-0.008999,0.003645,-0.004384,0.005095,0,0.002615,0.00285,-0.002784,-0.002347,0.005321,0.005279,-0.005127,-0.001248,-0.006801,0.000616,0.006386,-0.001916
Anatolia_Early_Modern_Capalibag_(Turkish_Profile)_(n=4),0.0865055,0.02564225,-0.0042425,-0.02818175,-0.0215425,-0.010598,0.004935,-0.00069225,-0.01569725,-0.00009125,-0.0041815,0.00127375,-0.00702425,0.0003785,0.00050875,-0.006563,-0.00299875,0.00019,0.001917,0.0004375,-0.006114,0.0023495,-0.00252675,-0.00457875,-0.00254475
Anatolia_Early_Modern_Kaman-Kalehoyuk_(Turkic_Profile)_(n=1),0.072847,-0.144205,0.035449,-0.000969,-0.045855,-0.02008,0.009165,0.004154,-0.014112,-0.011299,-0.006008,-0.006594,-0.001189,-0.013349,0.004072,0.00053,0.005476,0.002914,-0.005405,0.007879,-0.012104,0.000495,-0.011339,-0.006386,-0.004191
Anatolia_Early_Modern_Kaman-Kalehoyuk_(Turkish_Profile)_(n=2),0.0876435,0.028435,-0.0041485,-0.023579,-0.0312365,-0.010319,-0.0001175,0.001731,-0.0134985,-0.008474,-0.0076325,-0.002698,0.001189,-0.0008255,0.002511,-0.001127,0.0082795,0.002534,0.002891,-0.005315,-0.005241,0.000309,-0.0053615,0.001506,0.001437
Anatolia_Early_Modern_Nicaea_(Anatolian_BA_Profile)_(n=1),0.111547,0.1635,-0.043369,-0.075905,0.000308,-0.030678,0.000235,-0.014769,-0.011658,0.019864,0.001949,0.01154,-0.01115,0.001514,-0.012893,-0.002121,0.010431,-0.003927,0.001257,-0.001501,-0.001622,-0.000124,-0.00493,0.00012,-0.011137
Anatolia_Early_Modern_Zeytinliada_(Balkan/Western_Anatolian_Greek_Profile)_(n=1),0.110408,0.145221,0.004525,-0.038437,0.011079,-0.013945,0.00329,-0.005769,-0.007363,0.008565,0.00341,-0.000599,0.000149,-0.000826,-0.014386,0.003978,0.012256,-0.002027,0.008422,-0.001,-0.009858,-0.00272,0.003574,-0.002169,-0.001078
Anatolia_Early_Modern_Zeytinliada_(East_Med_Profile)_(n=1),0.106994,0.146236,-0.021119,-0.050711,0.001539,-0.014223,0.00329,0.002769,-0.007772,0.018041,0.000325,0.008692,-0.003271,0.014588,-0.012893,-0.015115,-0.010561,-0.0019,-0.004274,-0.00988,-0.003868,0.000124,-0.004067,-0.010242,0.000239
Anatolia_Early-High_Medieval_Stratonikeia_(East_Med_Profile)_(n=1),0.111547,0.148267,-0.013199,-0.053295,0.013233,-0.021753,-0.000705,-0.010153,0.00409,0.014214,0.007307,0.001499,-0.002676,-0.008945,-0.015744,0.003845,0.009257,-0.000253,0.007542,-0.007629,-0.009109,-0.001484,0.000863,0.009399,0.000838
Anatolia_Early-High_Medieval_Stratonikeia_(East_Med-Anatolian_Profile)_(n=8),0.10144475,0.14636325,-0.031065375,-0.061733375,-0.002038875,-0.02318275,-0.000910625,-0.002971125,-0.006749125,0.015877375,0.004506125,0.002716375,-0.003419125,0.003234,-0.013571875,0.001309375,0.010398,-0.001979375,0.0021685,-0.000531625,-0.0038525,0.00134475,-0.0017715,0.000316375,-0.00240975
Anatolia_EBA_Amasya_(n=5),0.1058554,0.1584226,-0.0488748,-0.0832694,-0.0075706,-0.0343036,0.000987,-0.0083074,-0.0173026,0.0269342,0.0063656,0.009981,-0.0136174,0.004817,-0.0207652,-0.0113762,0.0051108,0.0016722,0.004475,-0.0093546,-0.0030444,0.0041052,-0.0033032,-0.0043862,-0.00012
Anatolia_EBA_Arslantepe_(n=4),0.10244075,0.1561375,-0.060151,-0.08866375,-0.01992675,-0.031445,0.000235,-0.01119175,-0.01687325,0.01339425,0.00588675,0.00370925,-0.005872,0.0055735,-0.010145,-0.00308275,0.00785575,0.002312,0.00213675,0.00156325,0.00003125,0.0051625,0.000616,-0.00439775,0.00113775
Anatolia_EBA_Isparta_(n=3),0.11534067,0.15673,-0.041483333,-0.079027333,-0.0013336667,-0.024356333,-0.0012533333,-0.005769,-0.0092036667,0.031466,0.0076323333,0.005895,-0.014023667,-0.0022936667,-0.022846,0.003182,0.019861667,0.00029566667,0.00574,-0.0025846667,-0.0036603333,-0.0016486667,0.0021363333,-0.001767,-0.0025546667
Anatolia_EBA_Izmir_Yassitepe_(n=2),0.1075625,0.155376,-0.0328095,-0.0725135,0.0066165,-0.0262155,0.00235,-0.0107305,-0.0029655,0.0305245,0.0014615,0.0083175,-0.012859,-0.000344,-0.016558,-0.004044,0.0093225,-0.001457,0.010496,-0.0044395,-0.009858,0.0016075,-0.005854,0.000904,-0.009939
Anatolia_EBA_Ovaoren_(n=3),0.099026333,0.151991,-0.045254667,-0.081288333,-0.0043086667,-0.022776,-0.0019583333,-0.0081533333,-0.0088626667,0.027457,0.0073076667,0.0044463333,-0.013032667,-0.0065143333,-0.014793333,-0.000442,0.012603667,0.003801,0.0043576667,-0.0017506667,0.00033266667,0.0055233333,-0.0028756667,0.0011246667,-0.0024746667
Anatolia_ECA_Buyukkaya_(n=1),0.105855,0.166547,-0.031301,-0.088825,0.004001,-0.03263,0.007755,-0.011769,-0.007772,0.046652,0.005846,0.007044,-0.015609,0.000688,-0.030401,-0.008088,0.019297,-0.004181,0.002765,-0.005878,-0.001996,0.002597,-0.010106,-0.010122,0.000479
Anatolia_Hellenistic-Roman_Empire_Gordion_(East_Med-Anatolian_Profile)_(n=1),0.111547,0.14319,-0.029038,-0.066861,0.000615,-0.021753,-0.00235,-0.003923,-0.010022,0.017859,0.002273,0.006294,-0.009812,0.001789,-0.017779,-0.010607,0.012647,-0.005574,0.003017,-0.001501,-0.004367,0.005812,0.00037,0.002651,0.003113
Anatolia_Hellenistic-Roman_Republic_Ephesus_(Etruscan/Italic_Profile)_(n=1),0.119514,0.148267,0.044123,-0.017442,0.051702,-0.011713,-0.009165,-0.000231,0.02577,0.047746,-0.004709,0.007793,-0.029435,-0.001789,-0.001764,-0.012066,-0.005607,0.004054,0.003142,-0.001251,-0.002745,0.005193,-0.012202,-0.008555,-0.005987
Anatolia_Hellenistic-Roman_Republic_Gordion_(Anatolian_BA_Profile)_(n=1),0.117238,0.156392,-0.049026,-0.071706,-0.006155,-0.025379,0.002115,-0.011076,-0.010431,0.028611,0.004872,0.004496,-0.010406,-0.002064,-0.019137,-0.024264,0.000522,0.001647,0.005028,-0.012256,-0.009234,0.004699,0.000863,-0.003494,-0.007424
Anatolia_Hellenistic-Roman_Republic_Gordion_(East_Med-Anatolian_Profile)_(n=3),0.10813167,0.150637,-0.029038333,-0.069337333,-0.0016413333,-0.024170333,0.0068936667,-0.006615,-0.0077036667,0.020896,0.00043266667,0.006045,-0.010902,-0.0016516667,-0.013526667,0.00048633333,0.0099963333,0.00025333333,0.0050696667,-0.0029596667,-0.0087763333,0.0012366667,0.002013,0.0032933333,0.002235
Anatolia_Hellenistic-Roman_Republic_Halicarnassus_(East_Med_Profile)_(n=2),0.0973185,0.1482675,-0.0235705,-0.0550715,0.001231,-0.02008,-0.00329,-0.0089995,0.010942,0.024511,0.001624,-0.0013485,0.001412,-0.0035095,-0.017508,-0.0014585,0.0037155,0.0043075,-0.001446,-0.0068785,-0.0004365,0.0066155,0.001787,0.001928,-0.007903
Anatolia_Hellenistic-Roman_Republic_Kaman-Kalehoyuk_(Galatian_Profile)_(low_res)_(n=1),0.112685,0.15436,0.029038,-0.031331,0.031083,-0.011435,-0.015981,-0.020768,-0.002863,0.036629,0.012017,-0.001798,-0.015312,-0.000688,-0.032166,-0.010077,0.021774,-0.004307,0.009804,-0.02001,-0.018842,-0.005193,0.000246,-0.008676,-0.005628
Anatolia_Hellenistic-Roman_Republic_Samsun_(East_Med-Anatolian_Profile)_(n=1),0.104717,0.147252,-0.045254,-0.069768,-0.00277,-0.022869,0.00423,-0.002538,-0.015748,0.018041,0.007795,0.003897,-0.000595,0.006055,-0.018322,-0.009016,-0.002999,-0.003801,0.007668,-0.00988,-0.000499,0.001855,0.002835,0.000482,0.003233
Anatolia_Hellenistic-Roman_Republic_Samsun_(Transcaucasian_Profile)_(n=1),0.106994,0.131003,-0.065242,-0.029716,-0.047393,-0.000558,0.004465,-0.005307,-0.06463,-0.027335,-0.001624,0.012739,-0.026908,0.00812,0.003257,-0.032617,0.005867,-0.013682,-0.005154,0.016133,0.013601,0.004081,0.004314,-0.016147,-0.007784
Anatolia_High_Medieval_Stratonikeia_(East_Med-Anatolian_Profile)_(n=2),0.1064245,0.1462365,-0.0314895,-0.05814,-0.0044625,-0.016594,-0.000235,-0.003577,-0.009919,0.02041,-0.0025985,0.0018735,-0.005575,0.0046105,-0.0118075,0.00053,0.0080835,0.001077,0.0084845,-0.0026885,-0.009858,0.000309,0.001849,0.0019275,-0.0021555
Anatolia_High_Medieval-Late_Modern_Bogazkoy_(Pontic_Profile)_(n=1),0.104717,0.137096,-0.047894,-0.058463,-0.013233,-0.016176,0.008225,-0.002769,-0.034565,0.000364,0.00065,0.01124,-0.02438,0.00055,-0.008143,-0.015778,0.006128,-0.006334,0.005531,0.001876,0.000624,0.004699,-0.000863,0.005663,-0.00012
